Feature_X,Target_y
17.587939698492463,59.6549839395447
17.839195979899497,69.82188047142624
18.09045226130653,57.98474847103998
18.341708542713565,71.54227487465275
18.5929648241206,38.82093363964384
18.844221105527637,67.1078833515847
19.09547738693467,61.982808706709385
19.346733668341706,59.64814220129818
19.597989949748744,63.52805606153025
19.849246231155778,47.6471873766602
20.100502512562812,62.54413243498834
20.351758793969847,67.91217695400351
20.60301507537688,77.63219758406278
20.85427135678392,62.41665232416257
21.105527638190953,60.848634091427364
21.356783919597987,64.05629541011767
21.608040201005025,76.14733754463167
21.85929648241206,72.20789832451365
22.110552763819094,66.09357666132097
22.361809045226128,75.19156660058523
22.613065326633162,72.6158163746838
22.8643216080402,80.34212474838371
23.115577889447234,67.73030891732287
23.36683417085427,71.47920533978065
23.618090452261306,71.71740613172666
23.86934673366834,63.899920615948076
24.120603015075375,78.73077126174273
24.37185929648241,79.20402006688634
24.623115577889443,77.910254386808
24.87437185929648,76.74641851088828
25.125628140703515,68.05391848570724
25.37688442211055,76.76549068420877
25.628140703517587,78.14270597833861
25.87939698492462,75.2199728010009
26.130653266331656,81.1016741056669
26.38190954773869,86.37813549773239
26.633165829145725,98.98898469712141
26.884422110552762,86.049888834313
27.135678391959797,87.4674383016615
27.38693467336683,85.56523669397116
27.63819095477387,71.56440314192926
27.889447236180903,87.45623070494898
28.140703517587937,88.90395223229203
28.39195979899497,108.8818162968672
28.643216080402006,88.39076052295704
28.894472361809044,93.09579582409603
29.145728643216078,91.15949177200629
29.396984924623112,82.84153047291308
29.64824120603015,102.08730613421062
29.899497487437184,99.71395672380574
30.15075376884422,100.78051688287702
30.402010050251253,87.93093051239585
30.653266331658287,107.18215348246366
30.904522613065325,85.49875933685773
31.15577889447236,102.16219343381924
31.407035175879393,115.744750534118
31.65829145728643,91.05058377081379
31.909547738693465,95.19826137925823
32.1608040201005,101.27962298100263
32.41206030150754,97.20837567159302
32.66331658291457,89.58464230021464
32.914572864321606,103.29222239141305
33.16582914572864,94.99905772737708
33.417085427135675,108.03999572648847
33.66834170854271,97.64963125175771
33.91959798994974,118.15826920998954
34.17085427135678,100.24653647538045
34.42211055276382,104.68983952864605
34.67336683417085,114.52823824146991
34.92462311557789,98.92695481526202
35.175879396984925,111.3473176677878
35.427135678391956,120.7385490694353
35.678391959798994,98.17531000290715
35.929648241206024,113.26601559187651
36.18090452261306,114.62177592182657
36.4321608040201,119.55106538627878
36.68341708542713,104.15464556925674
36.93467336683417,104.24036719582828
37.1859296482412,119.73332146965878
37.43718592964824,118.6874351748102
37.688442211055275,119.06926943593284
37.939698492462306,120.59068115336272
38.19095477386934,113.1326665489801
38.44221105527638,121.18466274311717
38.69346733668341,122.42498179643968
38.94472361809045,115.1193595100604
39.19597989949749,136.5141357876505
39.44723618090452,126.13237191000785
39.698492462311556,113.56504940931349
39.94974874371859,129.1016751002264
40.201005025125625,116.8055617135583
40.45226130653266,131.6534607495376
40.70351758793969,135.3793173958783
40.95477386934673,120.29886306122651
41.20603015075376,135.32509948621586
41.4572864321608,131.6741067119744
41.70854271356784,135.7021094206594
41.95979899497487,145.0537408461562
42.211055276381906,128.67006090112275
42.462311557788944,125.35704535850691
42.713567839195974,125.02458808058374
42.96482412060301,126.36799008208554
43.21608040201005,133.0314275307173
43.46733668341708,137.1312258487844
43.71859296482412,137.3693052891125
43.96984924623115,142.52701373098165
44.22110552763819,136.7673317179378
44.472361809045225,149.04535804439422
44.723618090452256,136.05359960545312
44.97487437185929,160.6859764482948
45.226130653266324,144.68373074191902
45.47738693467336,133.57490035268984
45.7286432160804,132.6187896637523
45.97989949748743,145.7994778144078
46.23115577889447,140.9057650540766
46.482412060301506,149.15924013364125
46.73366834170854,147.98690602171396
46.984924623115575,144.37214256809173
47.23618090452261,138.93419296902061
47.48743718592964,134.343533760302
47.73869346733668,143.6439607854739
47.98994974874371,154.82103960081892
48.24120603015075,150.43636804349387
48.49246231155779,139.51147670497744
48.74371859296482,151.6166031857039
48.994974874371856,154.06746366094626
49.24623115577889,144.66783397772758
49.497487437185924,153.722263159122
49.74874371859296,153.7119009033469
50.0,144.85623761735502
